id,episode_num,challenge_type,question,answer,options,word_pieces
1539,72,"translation","""There was a misunderstanding. I think you misheard me.""","오해가 있었어. 내 말을 잘못 들은 것 같아.","[""응!"",""오해가 있었어. 내 말을 잘못 들은 것 같아."",""내 말이 그런 뜻이 아니었어."",""아, 그랬구나.""]",
1540,72,"fill_blank","___. 내 말을 잘못 들은 것 같아.","오해가 있었어","[""오해가 있었어"",""없어요"",""봐요"",""안 돼요""]",
1541,72,"word_order","""There was a misunderstanding between us.""","에마야 오해가 있었던 것 같아",,"[""에마야"",""같아"",""없어요"",""것"",""오해가"",""있었던""]"
1542,72,"translation","""I didn't mean to get angry.""","내 말이 그런 뜻이 아니었어.","[""그럴 수 있어. 괜찮아!"",""앞으로 더 솔직하게 얘기하자."",""내 말이 그런 뜻이 아니었어."",""아, 그랬구나.""]",
1543,72,"translation","""I didn't mean it that way. Don't misunderstand.""","그런 뜻이 아니었어. 오해하지 마.","[""그럴 수 있어. 괜찮아!"",""앞으로 더 솔직하게 얘기하자."",""나도 오해했어."",""그런 뜻이 아니었어. 오해하지 마.""]",
1544,72,"fill_blank","내 말이 그런 ___.","뜻이 아니었어","[""안 돼요"",""뜻이 아니었어"",""없어요"",""봐요""]",
1545,72,"fill_blank","그런 ___. 오해하지 마.","뜻이 아니었어","[""뜻이 아니었어"",""봐요"",""없어요"",""몰라요""]",
1546,72,"word_order","""I didn't mean to get angry.""","내 말이 그런 뜻이 아니었어",,"[""내"",""말이"",""그런"",""뜻이"",""아니었어"",""없어요""]"
1547,72,"translation","""I fully understand your situation.""","충분히 이해해.","[""그럴 수 있어. 괜찮아!"",""앞으로 더 솔직하게 얘기하자."",""충분히 이해해."",""아, 그랬구나.""]",
1548,72,"translation","""I completely understand why you're angry.""","화난 이유 충분히 이해해.","[""화난 이유 충분히 이해해."",""에마야, 오해가 있었던 것 같아."",""내 말이 그런 뜻이 아니었어."",""나도. 미안해.""]",
1549,72,"fill_blank","___.","충분히 이해해","[""해요"",""안 돼요"",""충분히 이해해"",""몰라요""]",
1550,72,"fill_blank","화난 이유 ___.","충분히 이해해","[""안 돼요"",""봐요"",""충분히 이해해"",""없어요""]",
1551,72,"word_order","""I fully understand your situation.""","충분히 이해해",,"[""이해해"",""없어요"",""충분히""]"
1552,73,"translation","""I passed the exam!""","합격했어요!!","[""합격했어요!!"",""진짜? 축하해!"",""드디어 해냈어요!"",""포기하지 않길 잘했어요.""]",
1553,73,"translation","""I passed the interview.""","면접에 합격했어요.","[""드디어 해냈어요!"",""면접에 합격했어요."",""다음 목표는 더 높이 잡을 거예요!"",""응원할게!""]",
1554,73,"fill_blank","___!!","합격했어요","[""몰라요"",""봐요"",""해요"",""합격했어요""]",
1555,73,"fill_blank","면접에 ___.","합격했어요","[""없어요"",""해요"",""봐요"",""합격했어요""]",
1556,73,"translation","""I finally did it! I completed it after a year.""","드디어 해냈어요!","[""민준 오빠 덕분이에요."",""드디어 해냈어요!"",""다음 목표는 더 높이 잡을 거예요!"",""에마가 열심히 한 거지.""]",
1557,73,"translation","""I didn't give up and finally made it.""","포기 안 하고 드디어 해냈어요.","[""응원할게!"",""포기 안 하고 드디어 해냈어요."",""다음 목표는 더 높이 잡을 거예요!"",""에마야, 시험 어땠어?""]",
1558,73,"fill_blank","___!","드디어 해냈어요","[""드디어 해냈어요"",""봐요"",""안 돼요"",""몰라요""]",
1559,73,"fill_blank","포기 안 하고 ___.","드디어 해냈어요","[""봐요"",""없어요"",""몰라요"",""드디어 해냈어요""]",
1560,73,"word_order","""I finally did it! I completed it after a year.""","드디어 해냈어요",,"[""드디어"",""합격했어요!!"",""해냈어요""]"
1561,73,"translation","""You got through the tough time well.""","에마야, 시험 어땠어?","[""에마야, 시험 어땠어?"",""합격했어요!!"",""포기하지 않길 잘했어요."",""에마가 열심히 한 거지.""]",
1562,73,"translation","""You really got through it well. You're amazing.""","정말 잘 이겨냈어요. 대단해요.","[""합격했어요!!"",""정말 잘 이겨냈어요. 대단해요."",""다음 목표는 더 높이 잡을 거예요!"",""포기하지 않길 잘했어요.""]",
1563,73,"fill_blank","정말 ___. 대단해요.","잘 이겨냈어요","[""잘 이겨냈어요"",""없어요"",""봐요"",""합격했어요""]",
1564,73,"word_order","""You got through the tough time well.""","에마야 시험 어땠어",,"[""시험"",""에마야"",""어땠어"",""합격했어요!!""]"
1565,74,"translation","""Try this. It's really delicious.""","에마야, 여기 유명한 거 먹어봐!","[""맞아!"",""(먹으며) 바삭해!"",""에마야, 여기 유명한 거 먹어봐!"",""이거 뭐야?""]",
1566,74,"translation","""Try tteokbokki. You'll like it.""","떡볶이 먹어봐. 좋아할 거야.","[""마약김밥! 중독성 있어."",""맞아!"",""빈대떡이야. 맛봐봐!"",""떡볶이 먹어봐. 좋아할 거야.""]",
1567,74,"fill_blank","에마야, 여기 유명한 거 ___!","먹어봐","[""안 돼요"",""몰라요"",""먹어봐"",""봐요""]",
1568,74,"fill_blank","떡볶이 ___. 좋아할 거야.","먹어봐","[""봐요"",""먹어봐"",""안 돼요"",""없어요""]",
1569,74,"word_order","""Try this. It's really delicious.""","에마야 여기 유명한 거 먹어봐",,"[""여기"",""에마야"",""먹어봐"",""없어요"",""유명한"",""거""]"
1570,74,"translation","""It's way more delicious than I thought.""","생각보다 훨씬 맛있어!","[""맞아!"",""(먹으며) 바삭해!"",""생각보다 훨씬 맛있어!"",""빈대떡이야. 맛봐봐!""]",
1571,74,"translation","""It's way harder than I expected.""","생각보다 훨씬 어려워.","[""(먹으며) 바삭해!"",""이거 뭐야?"",""생각보다 훨씬 어려워."",""그렇지?""]",
1572,74,"word_order","""It's way more delicious than I thought.""","생각보다 훨씬 맛있어",,"[""생각보다"",""훨씬"",""맛있어"",""없어요""]"
1573,74,"translation","""This song is addictive. I keep listening to it.""","마약김밥! 중독성 있어.","[""이거 뭐야?"",""마약김밥! 중독성 있어."",""저거는?"",""에마야, 여기 유명한 거 먹어봐!""]",
1574,74,"translation","""This game is addictive.""","이 게임 중독성 있어.","[""이 게임 중독성 있어."",""빈대떡이야. 맛봐봐!"",""이거 뭐야?"",""맞아!""]",
1575,74,"fill_blank","마약김밥! ___.","중독성 있어","[""몰라요"",""없어요"",""중독성 있어"",""안 돼요""]",
1576,74,"fill_blank","이 게임 ___.","중독성 있어","[""없어요"",""봐요"",""해요"",""중독성 있어""]",
1577,74,"word_order","""This song is addictive. I keep listening to it.""","마약김밥 중독성 있어",,"[""중독성"",""마약김밥"",""있어"",""없어요""]"
1578,75,"translation","""I'm happy in this moment.""","너무 좋아! 한국 생활이 행복해요.","[""맞아요."",""들어가 봐!"",""너무 좋아! 한국 생활이 행복해요."",""저도!""]",
1579,75,"translation","""I'm happy being here.""","여기 오니까 행복해요.","[""이런 일상이 소중해요."",""여기 오니까 행복해요."",""에마, 요즘 어때?"",""저도!""]",
1580,75,"fill_blank","너무 좋아! 한국 생활이 ___.","행복해요","[""몰라요"",""봐요"",""행복해요"",""안 돼요""]",
1581,75,"fill_blank","여기 오니까 ___.","행복해요","[""없어요"",""행복해요"",""봐요"",""몰라요""]",
1582,75,"word_order","""I'm happy in this moment.""","너무 좋아 한국 생활이 행복해요",,"[""한국"",""없어요"",""행복해요"",""생활이"",""좋아"",""너무""]"
1583,75,"translation","""I like listening to music.""","아침에 산책하는 게 좋아요.","[""맞아요."",""에마, 요즘 어때?"",""아침에 산책하는 게 좋아요."",""들어가 봐!""]",
1584,75,"translation","""I like walking alone.""","혼자 걷는 게 좋아요.","[""들어가 봐!"",""혼자 걷는 게 좋아요."",""에마, 요즘 어때?"",""너무 좋아! 한국 생활이 행복해요.""]",
1585,75,"fill_blank","아침에 산책___.","하는 게 좋아요","[""해요"",""몰라요"",""하는 게 좋아요"",""없어요""]",
1586,75,"word_order","""I like listening to music.""","아침에 산책하는 게 좋아요",,"[""없어요"",""산책하는"",""좋아요"",""게"",""아침에""]"
1587,75,"translation","""These everyday moments of eating together are precious.""","이런 일상이 소중해요.","[""여기 카페 새로 생겼어!"",""너무 좋아! 한국 생활이 행복해요."",""이런 일상이 소중해요."",""들어가 봐!""]",
1588,75,"translation","""It may seem ordinary, but these daily moments are precious.""","평범해 보여도 이런 일상이 소중해요.","[""앞으로도 이렇게 살고 싶어!"",""평범해 보여도 이런 일상이 소중해요."",""들어가 봐!"",""에마, 요즘 어때?""]",
1589,75,"fill_blank","___.","이런 일상이 소중해요","[""해요"",""이런 일상이 소중해요"",""없어요"",""봐요""]",
1590,75,"fill_blank","평범해 보여도 ___.","이런 일상이 소중해요","[""안 돼요"",""봐요"",""이런 일상이 소중해요"",""몰라요""]",
1591,75,"word_order","""These everyday moments of eating together are precious.""","이런 일상이 소중해요",,"[""일상이"",""없어요"",""이런"",""소중해요""]"
1592,76,"translation","""This is Hongdae station, right?""","지수야, 이 표현 맞아?","[""맞아, 많이 늘었어!"",""맞아, 잘 이해했어."",""지수야, 이 표현 맞아?"",""응, 근데 이게 더 자연스러워.""]",
1593,76,"translation","""We're meeting at 2 o'clock tomorrow, right?""","내일 2시에 만나는 거 맞아?","[""맞아, 많이 늘었어!"",""응, 근데 이게 더 자연스러워."",""내일 2시에 만나는 거 맞아?"",""아, 이게 포인트야!""]",
1594,76,"fill_blank","지수야, 이 표현 ___?","맞아","[""맞아"",""해요"",""없어요"",""몰라요""]",
1595,76,"fill_blank","내일 2시에 만나는 거 ___?","맞아","[""맞아"",""봐요"",""안 돼요"",""없어요""]",
1596,76,"word_order","""This is Hongdae station, right?""","지수야 이 표현 맞아",,"[""맞아"",""없어요"",""표현"",""지수야"",""이""]"
1597,76,"translation","""Korean grammar is easy once you understand it.""","한국어도 알고 보면 쉬워.","[""이 두 개 차이가 뭐야?"",""조금씩 나아지고 있어."",""한국어도 알고 보면 쉬워."",""맞아, 잘 이해했어.""]",
1598,76,"translation","""It looks hard, but once you know it, it's easy.""","어려워 보여도 알고 보면 쉬워.","[""조금씩 나아지고 있어."",""어려워 보여도 알고 보면 쉬워."",""비슷한데 뉘앙스가 달라."",""맞아, 많이 늘었어!""]",
1599,76,"fill_blank","한국어도 ___.","알고 보면 쉬워","[""알고 보면 쉬워"",""안 돼요"",""봐요"",""몰라요""]",
1600,76,"fill_blank","어려워 보여도 ___.","알고 보면 쉬워","[""안 돼요"",""해요"",""몰라요"",""알고 보면 쉬워""]",
1601,76,"word_order","""Korean grammar is easy once you understand it.""","한국어도 알고 보면 쉬워",,"[""알고"",""보면"",""없어요"",""쉬워"",""한국어도""]"
1602,76,"translation","""Kneading the dough well is the key point.""","아, 이게 포인트야!","[""아, 이게 포인트야!"",""비슷한데 뉘앙스가 달라."",""조금씩 나아지고 있어."",""이 두 개 차이가 뭐야?""]",
1603,76,"translation","""This is the key part in this sentence.""","이 문장에서 이게 포인트야.","[""이 문장에서 이게 포인트야."",""응, 근데 이게 더 자연스러워."",""이 두 개 차이가 뭐야?"",""맞아!""]",
1604,76,"fill_blank","아, ___!","이게 포인트야","[""해요"",""봐요"",""이게 포인트야"",""몰라요""]",
1605,76,"fill_blank","이 문장에서 ___.","이게 포인트야","[""봐요"",""이게 포인트야"",""없어요"",""안 돼요""]",
1606,76,"word_order","""Kneading the dough well is the key point.""","아 이게 포인트야",,"[""아"",""이게"",""포인트야"",""없어요""]"
1607,77,"translation","""It's great that we're all gathered after a long time.""","다 같이 모이니까 너무 좋아요!","[""다 같이 모이니까 너무 좋아요!"",""같이 해줘서 고마워요."",""여러분 덕분이에요."",""앞으로도 잘 부탁해요!""]",
1608,77,"translation","""It's nice that we're all here. Let's meet more often.""","다 같이 모이니까 좋아요. 자주 봐요.","[""앞으로도 잘 부탁해요!"",""네! 그때 너무 떨렸어요."",""같이 해줘서 고마워요."",""다 같이 모이니까 좋아요. 자주 봐요.""]",
1609,77,"fill_blank","___. 자주 봐요.","다 같이 모이니까 좋아요","[""안 돼요"",""해요"",""다 같이 모이니까 좋아요"",""봐요""]",
1610,77,"word_order","""It's great that we're all gathered after a long time.""","다 같이 모이니까 너무 좋아요",,"[""없어요"",""너무"",""모이니까"",""좋아요"",""같이"",""다""]"
1611,77,"translation","""I was very nervous when we first met.""","처음 만났을 때 기억나?","[""처음 만났을 때 기억나?"",""화이팅!"",""맞아, 오랜만이다."",""우리가 더 고마워!""]",
1612,77,"translation","""Do you remember when we first met?""","처음 만났을 때가 기억나요?","[""우리가 더 고마워!"",""처음 만났을 때가 기억나요?"",""에마 많이 변했어!"",""맞아, 오랜만이다.""]",
1613,77,"fill_blank","___ 기억나?","처음 만났을 때","[""처음 만났을 때"",""봐요"",""없어요"",""몰라요""]",
1614,77,"fill_blank","___가 기억나요?","처음 만났을 때","[""처음 만났을 때"",""없어요"",""몰라요"",""봐요""]",
